Time,E_EW (V/km),E_NS (V/km)
8210,0.008659099,-0.00423766
8220,0.035389803,0.025799779
8230,0.035936566,0.002613461
8240,0.030058545,0.012966541
8250,0.003609331,0.027520408
8260,0.029571728,-0.016782978
8270,-0.010333598,-0.000340369
8280,-0.024825761,-0.01441737
8290,-0.010950575,-0.013646707
8300,-0.001262857,0.008251072
8310,-0.02007544,0.024063154
8320,0.010427199,-0.001522339
8330,0.014305787,0.035478992
8340,0.010974075,0.046613929
8350,-0.013506343,0.03064351
8360,-0.00931672,0.019419134
8370,-0.037325809,0.031183067
8380,-0.044571329,0.065033423
8390,-0.051605115,0.031446172
8400,-0.035300484,0.053125407
8410,0.001306858,-0.015209028
8420,0.003333304,-0.016712581
8430,0.017493111,0.018275585
8440,0.030601307,0.035271661
8450,0.038803348,0.04377059
8460,0.027189926,0.049718229
8470,0.041155301,0.036616964
8480,0.008346519,0.084497773
8490,0.061355637,0.049493511
8500,0.05166387,0.072048921
8510,0.0568499,0.035158492
8520,0.061028825,0.046537508
8530,0.062599295,0.058032302
8540,0.064441863,0.062628314
8550,0.0487362,0.0484573
8560,0.05986802,0.060443213
8570,0.065818007,0.049381814
8580,0.050517505,0.014627351
8590,0.03862108,0.054064121
8600,0.032013076,0.008246671
8610,0.010252293,0.027620185
8620,0.010869403,0.082154783
8630,-0.009136095,0.066091385
8640,-0.003540286,0.046789524
8650,0.00386213,0.060730466
8660,0.006926476,0.027000108
8670,-0.00912735,0.044050591
8680,-0.004869224,0.017322989
8690,0.041756823,0.037574664
8700,0.053422426,0.053469287
8710,-2.62E-03,0.043084196
8720,-0.004983779,0.051543452
8730,-0.032536712,0.04311973
8740,-0.063557511,0.016984988
